polarity,tweet,dates
-0.10714285714285716,Working for TCS i believed that investing in TataMotors would be the right thing to do but it has failed miserabl,07-03-2021
0.0,How can we reimagine our workplaces to create a brighter future Ramkumar Chandrasekaran of TCS shares his thought,07-03-2021
0.0,SecySanjay MOSMEA MEAIndia passportsevamea IndianDiplomacy indiandiplomats rpodelhi rpotrivandrum,07-03-2021
0.6,Englishbahen RituRathaur rsprasad Hindus will have to develop their own ecosystem with SM platforms Hope Hind,07-03-2021
0.0,Coming March 10 Catch IBMChampion santhoshramesh in this collaborative workshop created by TCS amp IBM Developer,07-03-2021
0.0,RBI narendramodi PMOIndia TCS BankofAmerica KTRTRS MinisterKTR cbicindia CIA People are asking why you le,07-03-2021
0.0,RT TCS Medical Devices are continually evolving amp generating newer clinical data We explore implementing AI driven Electronic Data Capt,07-03-2021
0.8,lumarid AnnickCharlot TCS StoupasTeresa ToddLaVogue Happy Birthday,07-03-2021
0.011111111111111113,RT GCNIndia musafirbalaChief Social Responsibility Officer amp Global HeadCSR TCS Meet The Speakers of Global Compact Network In,07-03-2021
0.0,RT TCS Siva Ganesan Global Head Microsoft Business Unit TCS amp Takuya Hirano VP Global Alliances amp Systems Integrators Partners Mic,07-03-2021
0.0,TCS TCS made me fool I got the offer letter from TCS 3 months Back and I had resigned from the current organizat,07-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,07-03-2021
0.5,RT NudgeIndia Today H1B registration begins How many Hindus are clamouring for them compared to Minorities Can Indian IT companies rel,07-03-2021
0.0,Rashmidvs I dont know TCS Wipro Infosys etc why cant we make an Indian platform as an alternative of,07-03-2021
0.4,Download the Virtual UnitedNYCHalf App Powered by TCS to enhance your race experience The app is available on,07-03-2021
0.25,The deadline to apply to TCS mission to France is this FRIDAY France has ambitious plans to transition to a,07-03-2021
0.4,RT lumarid Happy birthday to our Middle School queen AnnickCharlot Bling and Sparkle Day on TCS Spirit day 2 StoupasTeresa ToddLa,07-03-2021
0.0,RT TCS Siva Ganesan Global Head Microsoft Business Unit TCS amp Takuya Hirano VP Global Alliances amp Systems Integrators Partners Mic,07-03-2021
0.0,RT lumarid Spirit week day 1 TCS Caribbeans together TatisTCS lexandetcs AnnickCharlot StoupasTeresa pbcsd EsolPbc,07-03-2021
0.0,March 10 IBM and TCS Workshop Application Integration Connecting Data amp Services on the Cloud,07-03-2021
0.14285714285714288,RT TCS In a world surrounded by labels women are not only challenging these beliefs but are also redefining capabilities every single da,07-03-2021
0.011111111111111113,RT GCNIndia musafirbalaChief Social Responsibility Officer amp Global HeadCSR TCS Meet The Speakers of Global Compact Network In,07-03-2021
0.011111111111111113,musafirbalaChief Social Responsibility Officer amp Global HeadCSR TCS Meet The Speakers of Global Compact Ne,07-03-2021
0.4,Happy birthday to our Middle School queen AnnickCharlot Bling and Sparkle Day on TCS Spirit day 2,07-03-2021
0.0,RT TCS Siva Ganesan Global Head Microsoft Business Unit TCS amp Takuya Hirano VP Global Alliances amp Systems Integrators Partners Mic,07-03-2021
0.0,Heycan anyone tell me about this I got a mail from lekkalarohittcscom about an interview on 2nd of march Is t,07-03-2021
0.0,RT TCS Siva Ganesan Global Head Microsoft Business Unit TCS amp Takuya Hirano VP Global Alliances amp Systems Integrators Partners Mic,07-03-2021
0.0,RT TCS Siva Ganesan Global Head Microsoft Business Unit TCS amp Takuya Hirano VP Global Alliances amp Systems Integrators Partners Mic,07-03-2021
0.012121212121212116,Remote work will not only be a shortterm response to a crisis it will be a new way of structuring work that will,07-03-2021
0.0,RT TCS Siva Ganesan Global Head Microsoft Business Unit TCS amp Takuya Hirano VP Global Alliances amp Systems Integrators Partners Mic,07-03-2021
0.0,RT ResilienceFirst Last week to register to our webinar on Decarbonisation in manufacturing where well be exploring the role tech dis,07-03-2021
0.0,Last week to register to our webinar on Decarbonisation in manufacturing where well be exploring the role tech,07-03-2021
0.09911616161616163,Hard reset is the new corporate buzz word But what exactly do you need to reset to become more digital savvy,07-03-2021
0.0,RT QMULSciEng Through their work with IoCoding QMULs Isobel Bates and Professor Edmund Robinson have established partnerships with lea,07-03-2021
0.8,RT TCS Discover the way to pivot forward with TCS SAP amp BlackLine in helping technology companys transformation into an intelligent e,07-03-2021
0.0,RT TCS InConversation with forbesindiaOur Chief Leadership amp Diversity Officer DrRituanand and our Chief Marketing Officer raja,07-03-2021
0.2,abhipathak TCS How much did you score,07-03-2021
0.7,TCS I have a good relationship with you and I want you to be even stronger I want to take your business forward,07-03-2021
0.0,RT dinakholkar TCS analytics amp insights reflects on the year gone by 8 March 2020 to 8 March 2021DrRituAnand,07-03-2021
0.0,RT TCS InConversation with forbesindiaOur Chief Leadership amp Diversity Officer DrRituanand and our Chief Marketing Officer raja,07-03-2021
0.0,RT TCS InConversation with forbesindiaOur Chief Leadership amp Diversity Officer DrRituanand and our Chief Marketing Officer raja,07-03-2021
0.0,Arnab69922647 TCS Hi Anirban the respective team will get in touch with you In case you still have queries you,07-03-2021
0.0,RT TCS InConversation with forbesindiaOur Chief Leadership amp Diversity Officer DrRituanand and our Chief Marketing Officer raja,07-03-2021
0.14285714285714288,RT TCS In a world surrounded by labels women are not only challenging these beliefs but are also redefining capabilities every single da,07-03-2021
0.0,Sharing his experience on 10 BestPractices for a Business Resilient Organization TCS s CIO AbhijitMazumder at,07-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,07-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,07-03-2021
0.0,rajeevjassal dgshipgoi TCS mansukhmandviya In comparison to the physical classes institutes are saving a big,07-03-2021
0.375,rajeevjassal dgshipgoi TCS mansukhmandviya Exactly sir there are many issues regarding the dg website indos,07-03-2021
0.14285714285714288,RT TCS In a world surrounded by labels women are not only challenging these beliefs but are also redefining capabilities every single da,07-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,07-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,07-03-2021
0.0,rajeevjassal dgshipgoi TCS mansukhmandviya I agree,07-03-2021
0.5,Today H1B registration begins How many Hindus are clamouring for them compared to Minorities Can Indian IT compa,07-03-2021
0.0625,rajeevjassal dgshipgoi TCS mansukhmandviya dgshipgoi it is really a major concern and inconvience to 1000s,07-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,07-03-2021
0.75,MEAIndia DrSJaishankar TCS passportsevamea Remarkable feat in process development of passport Smoothest transi,07-03-2021
0.5,RT TCS Were pleased to announce the expansion of our strategic partnership with VodafoneZiggo BV Netherlands Leveraging AI ML amp o,07-03-2021
1.0,RT TCS Our CIO AbhijitMazumder is going to be at the 10th Annual IDC IDG CIO Summit 2021 Join the discussion as he shares some best,07-03-2021
0.14285714285714288,RT TCS In a world surrounded by labels women are not only challenging these beliefs but are also redefining capabilities every single da,07-03-2021
0.8,RT TCS Discover the way to pivot forward with TCS SAP amp BlackLine in helping technology companys transformation into an intelligent e,07-03-2021
0.0,TCS TCSiON I got an email from tcs stating my tentative interview date scheduled between 1219th feb21Till dat,07-03-2021
0.0,rajeevjassal khajurianikhil2 dgshipgoi TCS mansukhmandviya Alast someone is raising the voice,07-03-2021
0.8,RT TCS Discover the way to pivot forward with TCS SAP amp BlackLine in helping technology companys transformation into an intelligent e,07-03-2021
0.0,The MicroFocusUniverse APJ agenda has 5 different track sessions from which you can choose Build your agenda now,07-03-2021
0.0,The MicroFocusUniverse APJ agenda has 5 different track sessions from which you can choose Build your agenda now,07-03-2021
0.0,The MicroFocusUniverse APJ agenda has 5 different track sessions from which you can choose Build your agenda now,07-03-2021
0.0,The MicroFocusUniverse APJ agenda has 5 different track sessions from which you can choose Build your agenda now,07-03-2021
0.45,Dear respected proud indians i dont have any source in TCS thats way i directly request youtatacomm kramanuj,07-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,07-03-2021
0.0,RT M4n1sh12 Longest Planned Maintainance in the history of the IT sector TCS TataCompanies RNTata2000,07-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,07-03-2021
1.0,RT TCS Our CIO AbhijitMazumder is going to be at the 10th Annual IDC IDG CIO Summit 2021 Join the discussion as he shares some best,07-03-2021
-0.008333333333333331,RT forbesindia DrRituAnand senior VP and deputy head global HR TCS says that the cultural shift due to the COVID19 pandemic has f,07-03-2021
0.0,RT BrandFinance AbKumar1 Chief Marketing amp Communications Officer TCS discussing the role of technology in shaping industries amp its,07-03-2021
0.8,RT TCS Discover the way to pivot forward with TCS SAP amp BlackLine in helping technology companys transformation into an intelligent e,07-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,07-03-2021
0.3,Make sure you visualize what you really want not what someone else wants for you Jerry Gilliessketch,07-03-2021
0.8,RT TCS Discover the way to pivot forward with TCS SAP amp BlackLine in helping technology companys transformation into an intelligent e,07-03-2021
0.0,rajeevjassal dgshipgoi TCS mansukhmandviya In India contracts are awarded on the basis of commission That is,07-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,07-03-2021
0.0,RT TCS TCS has been positioned as a Leader in the EverestGroup PEAKMatrix for Application and Digital Services in Capital MarketsChe,07-03-2021
0.2,Vinayforce NitishaRJ NoidaSFGroups newdelhisfdcdug delhi SfdcKiran mittuvikas nalinikrishna TCS Thank you so much Vinayforce,07-03-2021
0.85,RT Vinayforce NitishaRJ NarulaSurbhi NoidaSFGroups newdelhisfdcdug delhi SfdcKiran mittuvikas nalinikrishna TCS Beautiful video,07-03-2021
0.0,RT dinakholkar TCS analytics amp insights reflects on the year gone by 8 March 2020 to 8 March 2021DrRituAnand,07-03-2021
1.0,To the best of my understanding BPO BusinessProcessOutsourcing ITES InformationTechnologyEnabledServices TCS,07-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,07-03-2021
0.0,RT dinakholkar TCS analytics amp insights reflects on the year gone by 8 March 2020 to 8 March 2021DrRituAnand,07-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,07-03-2021
-0.11250000000000004,RT rajeevjassal Why dgshipgoi website cannot be maintained by major IT company like TCSPlatform is outdated only supports Internet,07-03-2021
0.0,NitishaRJ NarulaSurbhi NoidaSFGroups newdelhisfdcdug delhi SfdcKiran mittuvikas nalinikrishna TCS Beautifu,07-03-2021
0.0,RT dinakholkar TCS analytics amp insights reflects on the year gone by 8 March 2020 to 8 March 2021DrRituAnand,07-03-2021
0.0,Thats my references id of nextstep portal Shubham KumarCT20192748267 i have went through interview ON 13th Feb,07-03-2021
0.5,RT SPSingh35304853 Industry 40 technologies help to reduce or eliminate defective or substandard products To know more join online ses,07-03-2021
